site_id,family,model,os,manufacture,ap_id,ssid,wlan_id,username,proto,band,vlan_id,key_mgmt,map_id,annotation,timestamp,assoc_time,rssi,snr,idle_time,tx_rate,rx_rate,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_retries,rx_retries,tx_bps,rx_bps,x,y,x_m,y_m,num_locating_aps,uptime,last_seen,dual_band,is_guest,channel,DateKey,TimeKey
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_89abbeda92fef87a73519341dfcb289d2f1f2217bfce7c34d99d251b39ee8852,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:19:25,-63,26,0.0,412.9,6.0,39282,40590,22336536,7025721,7422,6416,4556,1946,1499.8632728999435,4443.89392273744,44.93189,133.12717,1,6392,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd001cd9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_16d90ce166be47beefc686e46162fb3372a3ba6a8b7cfcc7b2ed135f1ecc6271,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:59:39,-56,34,0.0,309.7,137.6,4429,2379,1160421,836166,1350,332,35677,290556,1647.8079968700813,3532.900057369325,50.638367,108.56865,1,377,1763114756,False,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd081e98,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a8dc9a96ca5c12186b941740e450267793451f0e44ecfa431da438ffc4f1c1e5,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:59:34,-63,31,0.0,344.1,6.0,4501,3259,1463750,885271,837,744,17532,6729,1560.0322199008651,2435.7740280391686,47.940952,74.85315,1,383,1763114757,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.7,Apple,00000000-0000-0000-1000-3c94fd0821a9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_38639b7599fdfa36b1bf85e72de4c9b1213043f7790422e1a0de343a4b491c17,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:27:32,-55,39,0.0,390.0,24.0,29051,8471,27316632,2817269,7182,874,6436,332,2595.8120262311572,2205.361429216016,76.12193,64.672005,1,2305,1763114757,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03e7f6,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ab0d363f17366b0808081d545759c119f09ea940035d1c210841aec90f0efa36,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:58:12,-44,43,0.0,573.5,573.5,46240,11121,51311505,2729814,286,315,112973,102394,2389.199903161085,3256.6647320627762,70.06305,95.50137,1,464,1763114756,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd03dbad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1a0987cbeb3f9ac75a48e1b594ec92f51b17990f89b7b1360717c7445d661053,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:04:22,-67,21,0.0,229.4,143.3,1883,1856,867774,733051,216,215,22160,7671,1798.4078028562242,3003.787150307122,53.028656,88.57101,1,92,1763114754,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 13,Xiaomi Communications Co Ltd,00000000-0000-0000-1000-3c94fd03e84b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_cbdf5cef39e0d20cec1f4d26abc743b83d75b61e4fd8d7b324587cf366a2d314,ax,5,237,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:55:38,-59,28,15.0,325.0,6.0,52,116,23848,31579,11,7,0,0,2031.0849993275249,4400.07032432475,62.80128,136.05046,1,592,1763114730,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd03eeef,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_3aeb46141a5edafa5973f662badbaf1acac7ff4069e060651c68a94394358ac4,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:05:36,-45,42,0.0,458.8,24.0,483,460,271521,231996,53,17,4211,64732,2086.9609831797898,976.7083907162626,61.537064,28.79966,2,23,1763114759,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,,Unknown,00000000-0000-0000-1000-3c94fd081f65,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_f454affdf9feb94d4643eb55646ba1e680d728902b3da1f1d0ac048cc3b2882a,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:39:02,-56,38,0.0,344.1,24.0,53065,22529,82368242,9011857,10714,2819,3823854,23630,2321.715480356792,547.6832520007865,68.084076,16.060757,1,1572,1763114714,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd03eeef,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_14ae108e2d5da3db53617809b3c805fe27fd6bcf9ea617d17dca20a2ea3e7495,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:04:22,-67,20,1.0,130.0,6.0,357,266,62667,12693,170,19,1541,335,1680.1736180497212,895.3738027806304,49.54235,26.401392,1,97,1763114759,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd03cd4d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_631f45f82ed924e7e1fe983fdff25db2e665d333ed44ac7ed233e2c6dc91f6ca,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:34:15,-60,27,0.0,344.1,24.0,39862,25916,52731125,14612902,7923,1757,302201,281861,2310.5694579734154,1767.267226769737,67.75722,51.824936,1,1898,1763114753,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Unknown,00000000-0000-0000-1000-3c94fd044980,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_67a6f33071f4c2c65e0225ed33c9bb09fa2ba8a4c7fc7439d10128a08dc40c52,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:56:44,-53,40,0.0,516.1,573.5,29911,19507,28566143,11387917,2578,331,75225,173481,1322.712002559702,2857.1039937291957,39.624912,85.59119,1,521,1763114725,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,17.6.1,Apple,00000000-0000-0000-1000-3c94fd044a75,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9c68469652220a5606523c8ba69a24fafc5206937b6918caba6dd7a42e0251e7,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:05:34,-70,26,0.0,195.0,206.4,152,255,14716,56265,53,38,13473,5958,2558.5945089476527,1661.2834409107406,75.03053,48.716972,2,18,1763114752,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_df0d998294f1ef72ad5401c81280b46728082d0b577d25644b9ef7817d9edefc,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:17:29,-52,37,0.0,516.1,24.0,73542,40360,85856548,12256450,7458,5807,3390,3932,1372.5260313671306,4034.9027856789608,41.117207,120.87489,1,6508,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_2ac3dbf26c0943a71eacb1d96bfa538f598b4db5f14e2865145a087056760f65,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:21:19,-53,36,0.0,516.1,458.8,316538,183265,450152912,72118460,39701,14330,39132,18439,1412.8725256197827,4304.874496234733,42.32588,128.96252,1,6278,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Universal Global Scientific Industrial.,00000000-0000-0000-1000-3c94fd081a06,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e017d11bd19fd4445fa136fc13fe48bbbbf5f6e500b283909d03962e191f932d,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:31,-49,41,0.0,573.5,6.0,1380,780,259566,81095,18,40,3466,2284,1877.757418868985,1383.3985249262516,57.704884,42.512867,1,50,1763114721,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,13,17.6.1,Apple,00000000-0000-0000-1000-3c94fd0821a9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1205c9067c6caa3c93f473af536151b2001a56c957558aa7b553c21b68543005,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:34:51,-47,47,0.0,487.5,24.0,45483,14058,65247881,4423973,6296,802,14983,2046,2647.371143637305,2102.1012331388742,77.633896,61.64391,1,1866,1763114757,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03e9ea,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:04:07,-72,16,2.0,162.5,206.4,1409,1641,1247304,471205,188,100,246,0,1973.7126730312457,1980.9845842375498,59.12715,59.344997,1,69,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd044a75,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_0825812cd0db1fe5416eac438568522a6d87eba6a3bd44e21d307bd0b348fc4a,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:30:45,-62,34,0.0,458.8,6.0,14297,8356,7937695,1845863,1432,1221,13855,1224,2190.0210533340564,2118.221083100059,64.22215,62.116623,1,2107,1763114752,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,Unknown,00000000-0000-0000-1000-3c94fd001cd9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_b9cf4c0ed2d8ce39869314fa6b20ab6c4ecc44ad59f7b9432352e3840c21f30f,ac,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:20:53,-46,44,0.0,400.0,6.0,21717,22313,5044098,1506044,2109,3025,24891,2783,1380.8833564670856,3526.3505903312184,42.435574,108.36738,1,2703,1763114756,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd001d15,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_af469f0d1a42e804cf257f3dd55ac33b768cffa3a854cce45b3c2fed226784a0,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:04:14,-55,33,11.0,433.3,24.0,213,231,77276,94834,24,34,0,0,1869.6314473007976,405.94809155666616,56.009155,12.1611185,2,96,1763114750,False,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd03e7d3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5d6c213c3a5ffd3fa4b77747e73379f5e082ae7f57ba59f21256acf0ba80db4b,ac,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T08:02:32,-40,51,1.0,400.0,24.0,150253,113206,134534914,93159634,12428,2664,1737,25797,1983.1102080252049,4273.348821391303,58.15451,125.31553,1,7400,1763114752,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPad,"Pro 12.9"" (5th Gen)",18.6.2,Apple,00000000-0000-0000-1000-3c94fd081970,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8e2c1ee2e294ce3a1f102f8889bc97e19157217cea1f303616756f48d710e157,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:56:56,-76,19,2.0,162.5,24.0,1235,1991,465089,608691,713,130,0,0,1556.8994614634794,2214.0563297359404,47.84468,68.0396,1,490,1763114706,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03e7f6,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_017ddb5c394a690114ef619ce626ce84b9a027cdd97ce95142d44e875ab19ab4,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:58:21,-46,41,0.0,390.0,17.2,9368,6746,7519554,2573371,614,761,13579,1918,2288.2000727914174,3525.6609026163983,67.10124,103.389656,1,455,1763114756,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081e98,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_edeefc8db54e97d753fa5c9ef67b2e845d5734b115354d31296ab576acf02876,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:00:55,-83,11,287.0,16.2,24.0,105,155,26882,9702,469,38,0,0,1830.5676628250023,4554.616258788444,53.976936,134.29945,1,302,1763114757,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Samsung Galaxy,S22+,Android 16,Samsung Electronics Co.,00000000-0000-0000-1000-3c94fd0840bc,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ddd93aabec9c760e7a6b9b4077e6c9cc4877fb06f72d0c8ce0ddd5a0b35bae73,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:28:15,-54,40,1.0,344.1,6.0,5293,4811,1584318,949756,1309,758,4589,670,1472.095228285009,4500.694304574958,45.51728,139.16176,1,2240,1763114735,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Liteon Technology Corporation,00000000-0000-0000-1000-3c94fd08222b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ebba3f9246bf50d563c21324ce3b8ce7c7ded7d61b4d96dd803e5e39e3a30711,n,24,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:40:58,-54,28,1.0,130.0,1.0,33719,10863,34551377,5603024,32564,2471,741,2055,2012.9135484644908,448.22385310285057,59.02849,13.14412,1,1480,1763114738,False,False,6,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_b90a66ea079b224a25fc6f21f72f0d71c1d1808e79c83bdc6aae274d8894fa0c,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T08:40:47,-62,31,0.0,390.0,6.0,1221565,241045,2354178680,58044730,246651,21485,926599,43048,2294.220734193417,1838.4388965801875,70.937454,56.84465,1,5056,1763114703,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_b01bacfe44daf82d8211a168f7f9e0c571ccc7dc4eb41dfe7979e93774f8c2c2,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:45:11,-60,32,1.0,260.0,24.0,56603,16914,69008888,6544855,14189,1483,6468,970,1540.6384867400084,1674.045321852383,47.636642,51.76159,1,1232,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd0012fc,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_d9bb9c9b85b121c8087a9ab241e76c1208918d31ff8bb31625fc8c197e345159,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:53:01,-68,20,0.0,390.0,6.0,7932,7554,2229373,1424066,474,535,9534,1454,1633.5596939139784,1828.4629170074084,48.937077,54.775856,1,737,1763114718,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd042e8c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_58472939c0ed5e59329fac43dd9944cbff7564155deb19cd59636a7fa809348b,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:03:17,-52,42,1.0,270.8,24.0,1170,299,266754,14166,98,12,35536,671,1327.7936647293407,4024.6224949510392,39.777145,120.56692,1,140,1763114737,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd081907,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_013d66ec06621d7ea19538947c3ad1dfeb9a18e6982c2b27b5f0386e6760dcd0,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:53:39,-58,35,0.0,258.0,24.0,2905,1981,809462,435447,628,442,3743,665,2118.2362333419433,4490.348766235575,62.45926,132.40443,1,701,1763114720,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd0821b3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e97de2fbdb985e4d657e54f718da9b04fc11512b865f0c605a74da53147282f5,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:37:20,-43,51,0.0,573.5,24.0,97133,35392,188505168,14712067,5934,673,7530,11846,1503.8654392941048,4347.8480899805345,46.214905,133.61261,1,1676,1763114716,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd03ea35,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_4a285936dc207c5372d29802828408d338549f9d9bdc79cf9cad7602bb8d785c,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:37:02,-69,19,1.0,344.1,24.0,21130,17760,10414508,16543739,3956,1474,747,335,2173.1852073943464,785.0959174091627,64.07951,23.149689,2,1677,1763114699,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd03e7d3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5d6c213c3a5ffd3fa4b77747e73379f5e082ae7f57ba59f21256acf0ba80db4b,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T08:08:03,-49,42,2.0,541.6,24.0,26254,18538,7210570,5404948,1361,835,399,335,1840.9110907132388,4293.382307788329,53.984535,125.90301,1,7069,1763114752,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1514f29574838ef79120d028013c882ec09f5af9e7ceb4a54ba72926832c83b2,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:52:01,-63,30,1.0,390.0,24.0,14007,3503,3043355,677602,742,935,29187,1001,2332.016256412297,1934.149885849194,72.106094,59.80404,1,782,1763114703,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Facebook Portal,Portal+,,CyberTAN Technology Inc.,00000000-0000-0000-1000-3c94fd0821e5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9b6447f850862c473a35b134a3a53e7fa83620e58be2439234fbaf64969e7925,n,24,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:36:00,-51,36,0.0,144.4,1.0,90381,58592,94367980,10497038,39934,6071,12128,67523,2219.108619824487,3805.1204674967894,65.07514,111.58478,1,1742,1763114702,True,False,11,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd00285f,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_90b5689d7ee05503ea43d316ab0284670e66e07c58da9600be52ab26e67a4931,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:25:01,-48,39,0.0,433.3,24.0,90082,20906,140986978,7655387,9275,1746,2192,670,2039.2569119278783,626.0426334864817,61.09068,18.754562,1,2449,1763114750,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,WNC Corporation,00000000-0000-0000-1000-3c94fd08428d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5a32b54181ab6606a812f49287aef91554a3f71fb99f6ed798ecb44b1326c512,ax,5,231,WPA3-EAP/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:01:36,-63,33,0.0,172.0,172.0,3851,5605,1775795,1738084,303,184,22885,142737,1687.5282172255293,1986.4030750044708,52.178482,61.419712,1,257,1763114753,False,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03cf00,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_df17791b76d6e9f55702c4771bace5f882e60387f689bcb1225b628b675399db,ax,5,232,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T08:08:02,-56,31,0.0,541.6,458.8,102560,88962,105454287,42205745,5708,4915,14464,86268,1573.4324157937363,3603.2035926527174,48.35275,110.72913,1,7038,1763114720,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 15,Unknown,00000000-0000-0000-1000-3c94fd03cd4d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_90c840279b44f09a335f19f55cc6c786672c23d359ad128d2295415880dc7374,ac,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:04:35,-59,28,1.0,200.0,6.0,176,241,13188,16127,11,5,3083,0,2257.6044023044105,1372.8897963431382,66.204025,40.259857,2,78,1763114753,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd044a75,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_35d7a7c4eb203f78938c4e2008a552f977099a3344deaaaef66dbe8f7e651bb9,ac,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:57:35,-59,37,0.0,200.0,24.0,2955,1145,474829,73107,316,91,14928,1002,2435.6859940176655,2519.6000035519596,71.42625,73.88702,1,497,1763114752,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd081df3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a190218df33ffdc6cd877253f8104ff3511fe51dded5bf12969d869ab203a093,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:38:52,-72,22,0.0,275.2,6.0,1326,3321,247460,369374,715,169,2635,1676,1471.7913386817577,1021.2238337726383,45.229244,31.382969,1,1620,1763114752,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0820af,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a1ead61160a6aafdb09eca5d256e90f43ea96e907dbae748b90b799f1d0fb95d,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:32:53,-49,38,0.0,286.7,24.0,4178,4797,1562344,1453756,16,223,583,335,2344.059767414619,4247.426960416264,68.73932,124.555374,1,1973,1763114746,True,False,116,20251114,111500
