SubgroupKey;SubgroupCode;ProgramName;ProgramFamily;ProgramNameSource;ProgramFamilySource;InferenceConfidence;InferenceEvidenceCount
8042;6027763;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8043;6027764;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;11.0
8044;6027765;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8045;6027898;PBA-ORTH/AO/3;PBA-ORTH;students;students;;
8046;6027963;;;;;;
8047;6028011;;;;;;
8048;6028144;PBA-ORTH/AO/3;PBA-ORTH;students;students;;
8049;6028274;PBA-ORTH/AO/3;PBA-ORTH;students;students;;
8050;6028534;PBA-ORTH/AO/3;PBA-ORTH;students;students;;
8051;6029042;PBA-LO/3SEM1;PBA-LO;students;students;;
8052;6029049;PBA-LO/3SEM1;PBA-LO;students;students;;
8053;6029096;;;;;;
8054;6029332;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;11.0
8055;6029333;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;11.0
8056;6029559;PBA-BM-SCM/1A;PBA-BM-SCM;students;students;;
8057;6029768;PBA-BM-SCM/1A;PBA-BM-SCM;students;students;;
8058;6029838;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;24.0
8059;6029859;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;24.0
8060;6029860;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;students;students;;
8061;6029880;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;24.0
8062;6030189;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
8063;6030690;PBA-BM-SCM/3A;PBA-BM-SCM;students;students;;
8064;6031097;PBA-BM-RE/AO/2SEM2;PBA-BM-RE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;4.0
8065;6031098;PBA-BM-RE/AO/2SEM2;PBA-BM-RE;students;students;;
8066;6031306;PBA-BM-RE/AO/2SEM1;PBA-BM-RE;students;students;;
8067;6031307;PBA-BM-RE/AO/2SEM2;PBA-BM-RE;students;students;;
8068;6031504;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;4.0
8069;6031505;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;4.0
8070;6031515;PBA-BM-RE/AO/2SEM1;PBA-BM-RE;students;students;;
8071;6031516;PBA-BM-RE/AO/2SEM2;PBA-BM-RE;students;students;;
8072;6031529;;;;;;
8073;6031533;INT-BRL_BU/1SEM1;INT-BRL_BU;students;students;;
8074;6031543;INT-BRL_BU/1SEM1;INT-BRL_BU;students;students;;
8075;6031544;;;;;;
8076;6031596;PBA-KO/AO/1;PBA-KO;students;students;;
8077;6031621;PBA-LO/AO/1;PBA-LO;students;students;;
8078;6031714;;PBA-ERGO;;lecture_subgroup_cooccurrence;1.0;53.0
8079;6031761;PBA-ERGO/2SEM2;PBA-ERGO;students;students;;
8080;6031831;PBA-ERGO/3SEM1;PBA-ERGO;students;students;;
8081;6031842;PBA-ERGO/3SEM1;PBA-ERGO;students;students;;
8082;6031843;PBA-ERGO/3SEM1;PBA-ERGO;students;students;;
8083;6031899;PBA-ERGO/3SEM2;PBA-ERGO;students;students;;
8084;6031901;;;;;;
8085;6031915;;;;;;
8086;6031930;;;;;;
8087;6031967;PBA-TIN-TI/AO/3;PBA-TIN-TI;students;students;;
8088;6031973;;;;;;
8089;6032221;INT-IT/1SEM1;INT-IT;students;students;;
8090;6032224;INT-IT/1SEM1;INT-IT;students;students;;
8091;6032285;;;;;;
8092;6032886;PBA-VG-LAM/3C;PBA-VG-LAM;students;students;;
8093;6032888;;PBA-VG-LAM;;lecture_subgroup_cooccurrence;1.0;9.0
8094;6032916;;;;;;
8095;6032917;PBA-VG-LAM/3C;PBA-VG-LAM;students;students;;
8096;6032918;PBA-VG-LAM/3C;PBA-VG-LAM;students;students;;
8097;6032919;PBA-VG-LAM/3C;PBA-VG-LAM;students;students;;
8098;6033711;PGD-CITB/1;PGD-CITB;students;students;;
8099;6033720;PGD-CITB/2;PGD-CITB;students;students;;
8100;6033757;PGD-AV/1;PGD-AV;students;students;;
8101;6033765;GRAD-SYS1-GENT/DAG/2B;GRAD-SYS1-GENT;students;students;;
8102;6033769;GRAD-SYS1-GENT/DAG/2F3;GRAD-SYS1-GENT;students;students;;
8103;6033772;PGD-EET/1;PGD-EET;students;students;;
8104;6033773;PGD-EET/1;PGD-EET;students;students;;
8105;6033774;PGD-EET/1;PGD-EET;students;students;;
8106;6033775;PGD-EET/1;PGD-EET;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;8.0
8107;6033776;PGD-EET/1;PGD-EET;students;students;;
8108;6033777;PGD-EET/1;PGD-EET;students;students;;
8109;6033810;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8110;6033811;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8111;6033812;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8112;6033813;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8113;6033814;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8114;6033815;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;22.0
8115;6033816;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;21.0
8116;6033817;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8117;6033818;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8118;6033819;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;20.0
8119;6033820;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8120;6033821;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8121;6033875;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8122;6033876;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8123;6033877;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8124;6033878;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8125;6033879;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8126;6033880;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;10.0
8127;6033881;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8128;6033882;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8129;6033883;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8130;6033884;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;10.0
8131;6033885;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;10.0
8132;6033886;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8133;6033940;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8134;6033941;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8135;6033942;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;31.0
8136;6033943;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;31.0
8137;6033944;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8138;6033945;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8139;6033946;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8140;6033947;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;31.0
8141;6033948;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8142;6033949;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8143;6033950;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;31.0
8144;6033951;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8145;6034014;;;;;;
8146;6034039;;;;;;
8147;6034238;PBA-BM2/BLAB/1A;PBA-BM2;students;students;;
8148;6034239;PBA-BM2/BLAB/1A;PBA-BM2;students;students;;
8149;6034240;PBA-BM2/BLAB/1A;PBA-BM2;students;students;;
8150;6034241;PBA-BM2/BLAB/1A;PBA-BM2;students;students;;
8151;6034494;PBA-MODE/2A;PBA-MODE;students;students;;
8152;6034495;PBA-MODE/2B;PBA-MODE;students;students;;
8153;6034498;PBA-MODE/2C;PBA-MODE;students;students;;
8154;6034502;PBA-MODE/2D;PBA-MODE;students;students;;
8155;6034560;PBA-MODE/3A1;PBA-MODE;students;students;;
8156;6034561;PBA-MODE/3B1;PBA-MODE;students;students;;
8157;6034576;PBA-MODE/3A1;PBA-MODE;students;students;;
8158;6034577;PBA-MODE/3B1;PBA-MODE;students;students;;
8159;6034579;PBA-MODE/3C;PBA-MODE;students;students;;
8160;6034606;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8161;6034607;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8162;6034608;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8163;6034609;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8164;6034610;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8165;6034611;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8166;6034612;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8167;6034613;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8168;6034614;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8169;6034615;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8170;6034616;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8171;6034617;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8172;6034671;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8173;6034672;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8174;6034673;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8175;6034674;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8176;6034675;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8177;6034676;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8178;6034677;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8179;6034678;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8180;6034679;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8181;6034680;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8182;6034681;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8183;6034682;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8184;6034736;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;24.0
8185;6034737;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8186;6034738;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8187;6034739;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;24.0
8188;6034740;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8189;6034741;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8190;6034742;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8191;6034743;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8192;6034744;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8193;6034745;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;24.0
8194;6034746;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;24.0
8195;6034747;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8196;6034801;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8197;6034802;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8198;6034803;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;8.0
8199;6034804;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8200;6034805;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8201;6034806;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8202;6034807;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8203;6034808;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8204;6034809;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8205;6034810;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8206;6034811;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8207;6034812;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8208;6035256;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8209;6035257;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;6.0
8210;6035258;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8211;6035259;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8212;6035260;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8213;6035261;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8214;6035262;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8215;6035263;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8216;6035264;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8217;6035265;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;6.0
8218;6035266;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;6.0
8219;6035267;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8220;6035523;PBA-SW/3A1;PBA-SW;students;students;;
8221;6035524;PBA-SW/3A2;PBA-SW;students;students;;
8222;6035525;PBA-SW/3B1;PBA-SW;students;students;;
8223;6035526;PBA-SW/3B2;PBA-SW;students;students;;
8224;6035625;PBA-SW/3A1;PBA-SW;students;students;;
8225;6035626;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;19.0
8226;6035627;PBA-SW/3B1;PBA-SW;students;students;;
8227;6035628;PBA-SW/3B2;PBA-SW;students;students;;
8228;6035727;PBA-SW/3A1;PBA-SW;students;students;;
8229;6035728;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;17.0
8230;6035729;PBA-SW/3B1;PBA-SW;students;students;;
8231;6035730;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;17.0
8232;6035767;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;4.0
8233;6035801;;PBA-MODE;;lecture_subgroup_cooccurrence;1.0;18.0
8234;6035802;;PBA-MODE;;lecture_subgroup_cooccurrence;1.0;18.0
8235;6035805;PBA-MODE/2C;PBA-MODE;students;students;;
8236;6035809;PBA-MODE/2D;PBA-MODE;students;students;;
8237;6035819;;PBA-MODE;;lecture_subgroup_cooccurrence;1.0;23.0
8238;6035820;;PBA-MODE;;lecture_subgroup_cooccurrence;1.0;23.0
8239;6035822;;PBA-MODE;;lecture_subgroup_cooccurrence;1.0;23.0
8240;6035833;PBA-MODE/2A;PBA-MODE;students;students;;
8241;6035834;PBA-MODE/2B;PBA-MODE;students;students;;
8242;6035837;PBA-MODE/2C;PBA-MODE;students;students;;
8243;6035841;PBA-MODE/2D;PBA-MODE;students;students;;
8244;6035849;PBA-MODE/2A;PBA-MODE;students;students;;
8245;6035850;PBA-MODE/2B;PBA-MODE;students;students;;
8246;6035853;PBA-MODE/2C;PBA-MODE;students;students;;
8247;6035857;PBA-MODE/2D;PBA-MODE;students;students;;
8248;6035935;PBA-KO/2A;PBA-KO;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;32.0
8249;6035983;PBA-KO/2SEM1;PBA-KO;students;students;;
8250;6035997;PBA-KO/3SEM1;PBA-KO;students;students;;
8251;6036003;PBA-KO/3SEM1;PBA-KO;students;students;;
8252;6036004;PBA-KO/3SEM1;PBA-KO;students;students;;
8253;6036047;;;;;;
8254;6036305;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
8255;6036372;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;25.0
8256;6036393;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;25.0
8257;6036394;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;students;students;;
8258;6036414;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;25.0
8259;6036514;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
8260;6036581;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;0.9285714285714286;26.0
8261;6036602;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;0.9285714285714286;26.0
8262;6036603;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;students;students;;
8263;6036623;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;0.9285714285714286;26.0
8264;6036750;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
8265;6036751;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
8266;6036752;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
8267;6036753;PBA-EM/1D;PBA-EM;students;students;;
8268;6036754;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
8269;6036755;PBA-EM/1F;PBA-EM;students;students;;
8270;6036756;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
8271;6036757;PBA-EM/1H1;PBA-EM;students;students;;
8272;6036758;PBA-EM/1I;PBA-EM;students;students;;
8273;6036781;PBA-EM/1J;PBA-EM;students;students;;
8274;6036782;PBA-EM/1C2;PBA-EM;students;students;;
8275;6036783;PBA-EM/1H2;PBA-EM;students;students;;
8276;6037255;;;;;;
8277;6037464;;;;;;
8278;6037672;PBA-BM-RE/AO/2SEM1;PBA-BM-RE;students;students;;
8279;6037673;PBA-BM-RE/AO/2SEM2;PBA-BM-RE;students;students;;
8280;6037879;;;;;;
8281;6038025;PBA-TIN-TI/3A3;PBA-TIN-TI;students;students;;
8282;6038048;PBA-LA-AU/2;PBA-LA-AU;students;students;;
8283;6038446;;;;;;
8284;6038447;;;;;;
8285;6038451;;;;;;
8286;6038457;;;;;;
8287;6038983;PBA-VG-VG/3B;PBA-VG-VG;students;students;;
8288;6038990;PBA-VG-VG/3B;PBA-VG-VG;students;students;;
8289;6038996;PBA-VG-VG/3B;PBA-VG-VG;students;students;;
8290;6039192;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8291;6039199;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8292;6039207;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8293;6039208;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8294;6039209;;;;;;
8295;6039210;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8296;6039211;PBA-VG-VG/3C;PBA-VG-VG;students;students;;
8297;6039515;GRAD-PRG1-GENT/AVOND/3A;GRAD-PRG1-GENT;students;students;;
8298;6040107;PBA-CH-MTE/2A1;PBA-CH-MTE;students;students;;
8299;6040123;PBA-CH-MTE/2A2;PBA-CH-MTE;students;students;;
8300;6040124;;PBA-CH-MTE;;lecture_subgroup_cooccurrence;0.8333333333333334;5.0
8301;6040125;;PBA-CH-MTE;;lecture_subgroup_cooccurrence;0.8333333333333334;5.0
8302;6040138;PBA-CH-MTE/3A1;PBA-CH-MTE;students;students;;
8303;6040156;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
8304;6040157;PBA-CH-MTE/3A3;PBA-CH-MTE;students;students;;
8305;6040158;;PBA-CH-MTE;;lecture_subgroup_cooccurrence;1.0;10.0
8306;6040163;PBA-VPKA/DL/3;PBA-VPKA;students;students;;
8307;6040171;PBA-VPKA/DL/3;PBA-VPKA;students;students;;
8308;6040200;PBA-CH-MTE/3A1;PBA-CH-MTE;students;students;;
8309;6040218;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
8310;6040219;PBA-CH-MTE/3A3;PBA-CH-MTE;students;students;;
8311;6040220;;;;;;
8312;6040228;PBA-CH-CH/3A;PBA-CH-CH;students;students;;
8313;6040233;PBA-CH-CH/3B;PBA-CH-CH;students;students;;
8314;6040318;PBA-CH-CH/3A;PBA-CH-CH;students;students;;
8315;6040323;PBA-CH-CH/3B;PBA-CH-CH;students;students;;
8316;6040417;;;;;;
8317;6040450;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8318;6040451;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8319;6040452;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8320;6040453;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;34.0
8321;6040454;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8322;6040455;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;34.0
8323;6040456;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;34.0
8324;6040457;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8325;6040458;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;34.0
8326;6040459;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8327;6040460;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8328;6040461;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8329;6040515;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;33.0
8330;6040516;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8331;6040517;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8332;6040518;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8333;6040519;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;33.0
8334;6040520;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8335;6040521;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8336;6040522;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8337;6040523;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8338;6040524;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8339;6040525;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;33.0
8340;6040526;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8341;6040580;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8342;6040581;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8343;6040582;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8344;6040583;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8345;6040584;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8346;6040585;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8347;6040586;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8348;6040587;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8349;6040588;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8350;6040589;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8351;6040590;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8352;6040591;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8353;6040645;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8354;6040646;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8355;6040647;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;25.0
8356;6040648;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;25.0
8357;6040649;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8358;6040650;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;25.0
8359;6040651;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;29.0
8360;6040652;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8361;6040653;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8362;6040654;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8363;6040655;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8364;6040656;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8365;6040710;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8366;6040711;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8367;6040712;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8368;6040713;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8369;6040714;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8370;6040715;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8371;6040716;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8372;6040717;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8373;6040718;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8374;6040719;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8375;6040720;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8376;6040721;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8377;6040775;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8378;6040776;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8379;6040777;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8380;6040778;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8381;6040779;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8382;6040780;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8383;6040781;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8384;6040782;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8385;6040783;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;15.0
8386;6040784;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8387;6040785;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8388;6040786;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8389;6040840;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8390;6040841;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8391;6040842;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8392;6040843;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8393;6040844;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8394;6040845;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8395;6040846;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8396;6040847;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8397;6040848;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8398;6040849;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8399;6040850;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8400;6040851;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8401;6040905;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8402;6040906;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8403;6040907;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8404;6040908;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8405;6040909;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8406;6040910;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8407;6040911;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8408;6040912;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8409;6040913;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8410;6040914;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8411;6040915;PBA-ORTH/3B5;PBA-ORTH;students;students;;
8412;6040916;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
8413;6040970;PBA-ORTH/3A1;PBA-ORTH;students;students;;
8414;6040971;PBA-ORTH/3A2;PBA-ORTH;students;students;;
8415;6040972;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;32.0
8416;6040973;PBA-ORTH/3A4;PBA-ORTH;students;students;;
8417;6040974;PBA-ORTH/3A5;PBA-ORTH;students;students;;
8418;6040975;PBA-ORTH/3A6;PBA-ORTH;students;students;;
8419;6040976;PBA-ORTH/3B1;PBA-ORTH;students;students;;
8420;6040977;PBA-ORTH/3B2;PBA-ORTH;students;students;;
8421;6040978;PBA-ORTH/3B3;PBA-ORTH;students;students;;
8422;6040979;PBA-ORTH/3B4;PBA-ORTH;students;students;;
8423;6040980;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;32.0
8424;6040981;PBA-ORTH/3B6;PBA-ORTH;students;students;;
8425;6041035;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8426;6041036;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8427;6041037;PBA-ORTH/3A3;PBA-ORTH;students;students;;
8428;6041038;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
8429;6041039;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
